order_detail_id,order_id,product_id,quantity,discount,sales,cost,profit
10335,3380,82,3,30,5888.78,5316.81,571.97
10336,4990,48,3,5,23487.72,15220.35,8267.37
10337,1629,267,5,30,8661.19,7743.68,-586.16
10338,9059,398,4,5,14887.39,9734.02,5153.37
10339,7584,202,2,15,20393.7,18413.16,1980.54
10340,1920,371,1,20,19156.81,13535.09,5621.72
10341,9869,232,1,10,553.61,507.24,46.37
10342,5898,299,3,10,22643.57,14033.09,8610.48
10343,4273,571,2,5,17394.08,16219.29,1174.79
10344,3143,163,5,5,12147.37,11046.4,1100.97
10345,5031,10,2,10,22024.89,14709.39,7315.5
10346,5551,140,1,5,21871.68,12855.24,9016.44
10347,1689,56,2,5,17030.02,13622.45,3407.57
10348,9352,81,3,15,3045.62,1739.04,1306.58
10349,7386,74,2,5,23624.47,22136.23,1488.24
10350,7345,410,1,5,2199.44,1481.77,717.67
10351,1364,182,1,0,13880.67,12828.79,1051.88
10352,5070,557,4,5,17524.99,14096.72,3428.27
10353,2184,124,3,20,23335.54,13035.07,10300.47
10354,7855,577,1,20,23308.47,21778.06,1530.41
10355,1601,484,3,15,7988.05,7038.38,949.67
10356,4500,227,2,10,5854.74,3545.88,2308.86
10357,508,398,5,10,19078.19,15574.29,3503.9
10358,1406,595,2,30,10578.06,8754.44,1823.62
10359,9808,213,2,15,16667.41,12637.01,4030.4
10360,5698,577,3,0,11693.41,7819.37,3874.04
10361,2665,157,1,20,6489.87,4177.53,2312.34
10362,1448,396,3,20,24199.17,13792.6,-777.59
10363,7029,59,1,20,24542.9,15046.76,9496.14
10364,4344,595,3,0,22009.09,20045.53,1963.56
10365,5759,480,1,0,15582.43,9747.98,5834.45
10366,1704,305,4,20,12552.61,11184.18,1368.43
10367,927,85,5,10,16526.34,13231.02,3295.32
10368,6002,464,2,15,11105.38,8732.14,2373.24
10369,8473,520,1,10,7829.61,4799.63,3029.98
10370,838,589,5,10,10279.23,9093.87,1185.36
10371,9752,317,2,15,20465.64,12551.55,7914.09
10372,617,33,4,30,13949.03,11503.79,2445.24
10373,4215,444,2,30,5422.64,3179.43,-561.75
10374,869,164,1,30,11548.65,7536.15,4012.5
10375,4087,478,4,20,18957.36,17675.83,1281.53
10376,7904,111,4,10,17577.23,10953.44,6623.79
10377,7830,5,2,15,1091.73,722.59,369.14
10378,6147,385,2,0,14405.7,12187.09,2218.61
10379,8322,349,5,5,10022.26,5587.26,4435
10380,904,441,1,10,12124.91,10632.66,1492.25
10381,94,577,1,5,6074.28,4602.75,1471.53
10382,8789,284,5,10,13462.91,7425.03,6037.88
10383,5624,182,2,20,16676.4,14301.65,2374.75
10384,6297,396,4,0,21588.33,14291.44,7296.89
10385,1265,96,3,20,6324.64,4517.23,1807.41
10386,5162,4,3,20,15036.26,10598.26,4438
10387,6484,457,1,15,20949.37,18283.08,2666.29
10388,1710,412,2,30,16189.68,14386.65,-759.19
10389,9324,223,2,20,8395.66,6607.27,1788.39
10390,6614,80,1,20,2473.31,2194.01,279.3
10391,3328,416,1,20,2995.22,1954.69,1040.53
10392,896,204,1,20,10397.17,8946.37,1450.8
10393,1231,446,4,5,6257.23,3697.11,2560.12
10394,7530,330,2,0,9927.08,7071.87,2855.21
10395,5155,576,2,10,3787.94,2281.34,1506.6
10396,9022,274,1,0,3771.5,2466.68,1304.82
10397,7163,359,5,10,15084.59,12028.27,3056.32
10398,8302,522,3,10,21364.67,12190.87,9173.8
10399,2488,474,5,20,23237.89,19809.56,3428.33
10400,8531,521,5,20,13284.37,11929.24,1355.13
10401,760,54,2,15,3449.74,2640.58,809.16
10402,2441,471,1,0,4408.08,3851.65,556.43
10403,6579,407,3,15,24806.65,20654.59,4152.06
10404,4057,533,4,10,21411.28,20080.7,1330.58
10405,5576,118,1,15,21024.57,15677.8,5346.77
10406,4192,92,5,10,10573.51,7663.95,2909.56
10407,1715,23,4,15,20705.25,15214.88,5490.37
10408,1885,215,2,20,370.87,243.76,127.11
10409,6702,207,2,15,19617.56,15993.74,3623.82
10410,2895,505,2,5,2730.17,2166.79,563.38
10411,8310,44,4,0,24442.04,16065.84,8376.2
10412,483,23,2,0,5267.16,4554.78,712.38
10413,6660,343,2,0,17534.23,9772.12,7762.11
10414,2022,144,2,30,14836.36,13575.46,1260.9
10415,6839,585,3,20,23453.34,21148.36,2304.98
10416,303,159,1,20,17570,10277.01,7292.99
10417,288,342,5,15,10054.06,5652.49,4401.57
10418,4466,555,1,5,12371.05,11061.04,1310.01
10419,9355,62,2,30,9239.26,6507.95,2731.31
10420,2828,203,1,15,15645.8,10794.94,4850.86
10421,3863,480,1,15,10074.02,9041.8,1032.22
10422,1653,89,3,0,7265.89,4475.6,2790.29
10423,3805,2,1,20,22124.3,18092.47,4031.83
10424,6654,325,1,20,19175.41,11000.2,8175.21
10425,9751,130,3,0,20433.29,19308.25,1125.04
10426,5925,9,3,5,4438.07,3575.78,862.29
10427,3132,16,1,5,13612.56,10175.32,3437.24
10428,4559,286,1,30,9881.42,7668.41,2213.01
10429,172,399,3,15,13237.63,8963.94,4273.69
10430,873,505,3,15,6884.87,4788.89,2095.98
10431,6499,196,2,15,10012.76,8896.48,1116.28
10432,7998,167,5,15,1927.94,1570.72,357.22
10433,6325,236,5,30,17437.64,12144.74,5292.9
10434,3844,139,1,20,3271.34,1992.55,-167.88
10435,7509,282,5,5,3737.35,3040.55,696.8
10436,990,523,2,0,16705.64,9415.44,7290.2
10437,1594,458,4,0,19267.33,13246.45,6020.88
10438,2398,133,2,0,5387.95,4048.1,1339.85
10439,732,447,3,0,7100.92,5128.72,1972.2
10440,4212,85,4,15,16564.09,10262.91,6301.18
10441,1793,575,2,20,4469.04,3595.53,-422.23
10442,3234,568,3,20,9632.62,5756.3,3876.32
10443,9009,351,1,20,24490,23047.55,1442.45
10444,6493,404,2,5,17243.62,10047.41,7196.21
10445,7455,448,5,30,14796.06,10981.55,3814.51
10446,8953,73,1,20,21023.58,15298.23,-567.13
10447,2913,396,2,30,22846.67,17264.85,5581.82
10448,1218,278,2,15,21079.36,12178.53,8900.83
10449,8285,446,4,20,24602.83,20646.89,3955.94
10450,5860,46,1,15,18215.54,13880.39,4335.15
10451,669,265,1,5,6010.52,5250.97,759.55
10452,9255,160,5,0,18992.8,15509.03,3483.77
10453,3652,146,1,15,17616.34,14284.21,3332.13
10454,4476,22,2,30,6543.4,4362.85,2180.55
10455,5314,35,5,5,21677.12,19811.21,1865.91
10456,4496,216,4,0,14569.9,8426.39,6143.51
10457,44,320,2,10,15483.81,8649.23,6834.58
10458,2898,413,3,20,13826.26,12047.68,1778.58
10459,1864,115,2,20,1016.67,728.85,287.82
10460,8764,314,1,10,3662.05,2308.9,1353.15
10461,9395,496,1,15,3433.72,3120.21,313.51
10462,799,421,3,5,766.42,634.08,132.34
10463,3508,463,3,5,4943.74,2968.09,1975.65
10464,8156,310,1,0,5885.25,5435.86,449.39
10465,208,540,3,0,20472.74,12498.8,7973.94
10466,900,67,4,0,23968.84,13390.97,10577.87
10467,4453,554,1,5,14489.77,12304.21,2185.56
10468,3491,595,5,10,8399.01,7304.17,1094.84
10469,1978,372,2,20,8608.11,6679.33,-448.55
10470,9721,587,4,5,9471.84,6216,3255.84
10471,8077,145,3,15,22464.38,18230.02,4234.36
10472,1253,145,4,10,4348.27,3407.21,941.06
10473,4536,284,1,5,14074.08,12388.49,1685.59
10474,4955,8,1,0,10792.8,9941.74,851.06
10475,3322,89,4,20,17182.42,12310.32,4872.1
10476,8243,500,5,20,3729.72,3356.24,373.48
10477,2860,257,1,15,24874.43,20639.65,4234.78
10478,5696,72,2,5,11395.16,6858.95,4536.21
10479,9739,315,5,5,7755.51,4294.48,3461.03
10480,6063,295,2,0,7113.83,4039.2,3074.63
10481,6402,214,2,20,13847.88,10071.2,3776.68
10482,6367,237,4,15,1665.51,1348.85,316.66
10483,1329,117,4,30,19288.48,11635.46,-647.36
10484,5710,130,4,5,17971.83,10157.04,7814.79
10485,2291,3,5,15,7101.18,4561.1,2540.08
10486,8079,460,2,5,13502.57,7954.82,5547.75
10487,4498,114,4,30,22898.75,14377.34,8521.41
10488,9344,48,5,0,23402.87,20664.46,2738.41
10489,8183,594,5,15,16534.89,13402.54,3132.35
10490,949,211,3,0,17512.99,12921.8,4591.19
10491,4608,235,5,15,13467.48,12088.77,1378.71
10492,4502,431,4,5,14955.65,11970.25,2985.4
10493,6280,560,4,20,20566.17,15314.5,5251.67
10494,9419,441,5,5,11029.71,8077.56,2952.15
10495,5244,175,3,15,21186.66,15637.71,5548.95
10496,7349,457,5,0,15234.97,8540.5,6694.47
10497,4954,336,1,30,24045.08,18953.73,5091.35
10498,1486,598,3,10,3499.47,3102.15,397.32
10499,5819,420,2,15,9191.12,5197.59,3993.53
10500,6067,3,2,0,21806.06,17516.76,4289.3
10501,825,511,3,5,19948.39,15915.88,4032.51
10502,586,19,4,0,8855.6,7493.52,1362.08
10503,5886,315,2,5,9626.46,7541.83,2084.63
10504,6574,269,5,15,6327.52,5355.8,971.72
10505,3439,215,4,15,17184.57,13798.31,3386.26
10506,7322,327,3,5,3960.28,2662.52,1297.76
10507,2060,168,5,20,3765.4,3497.45,-502
10508,4106,145,5,0,24642.35,16757.1,7885.25
10509,2769,171,3,30,12198.51,8776.01,3422.5
10510,1728,542,4,5,727.86,420.01,307.85
10511,9122,175,1,5,24742.59,21545.14,3197.45
10512,4380,284,4,5,24908.31,20410.6,4497.71
10513,6536,408,5,20,14885.25,8295.03,6590.22
10514,5163,477,5,5,12123.06,11380.33,742.73
10515,583,483,5,10,12059.03,8250.76,3808.27
10516,38,400,2,0,24107.04,17129.7,6977.34
10517,4532,281,5,20,23192.1,20671.66,2520.44
10518,3628,220,3,5,11961.88,8999.39,2962.49
10519,6882,487,5,10,5993.28,5301.69,691.59
10520,6273,106,1,30,7970.8,7159,-577.66
10521,6083,157,5,0,21080.78,15321.99,5758.79
10522,9630,260,3,10,5631.43,4121.92,1509.51
10523,6742,95,2,15,20236.92,14564.38,5672.54
10524,4468,198,4,30,20381.73,15660.01,4721.72
10525,7387,339,4,10,13539.67,10192.62,3347.05
10526,132,514,3,5,5811.79,3360.8,2450.99
10527,5946,442,1,15,3678.94,2096.8,1582.14
10528,1158,9,3,5,12433.92,10022.52,2411.4
10529,1592,439,5,20,15330.1,11410.68,3919.42
10530,9869,198,5,30,19929.52,11364.49,-108.21
10531,4867,320,1,0,19519.98,11680.08,7839.9
10532,6019,355,5,5,9510.65,6408.3,3102.35
10533,3021,376,1,20,14193.88,11829.54,2364.34
10534,8966,482,3,20,5692.77,4491.81,1200.96
10535,9332,114,4,0,10294.53,9146.95,1147.58
10536,9235,30,3,5,17448.66,11424.01,6024.65
10537,3678,519,4,5,16335.53,14935.46,1400.07
10538,1265,195,3,0,20985.49,12262.44,8723.05
10539,2148,303,1,15,24679.31,20271.05,4408.26
10540,2438,218,1,10,6608.42,5190.68,1417.74
10541,1799,81,1,10,5220.2,4846.85,373.35
10542,8810,143,5,10,18353.5,13364.51,4988.99
10543,1045,310,5,0,1231.51,1114.09,117.42
10544,4530,34,5,0,14212.02,8488.12,5723.9
10545,1976,366,1,10,16852.23,11179.3,5672.93
10546,6660,337,5,15,893.38,505.34,388.04
10547,2236,277,1,5,6152.04,5210.9,941.14
10548,307,570,3,10,19616.55,11962.92,7653.63
10549,8932,173,1,10,22665.58,19420.53,3245.05
10550,9073,192,5,20,2768.28,1656.9,1111.38
10551,8729,585,2,10,22736.6,18198.59,4538.01
10552,901,419,2,0,8750.88,6034.38,2716.5
10553,4196,457,1,5,14344.49,9769.35,4575.14
10554,875,183,2,15,24384.75,16553.36,7831.39
10555,8932,4,1,20,16157.01,14950.54,1206.47
10556,8069,369,4,5,19422.38,15808.51,3613.87
10557,3608,196,1,5,15530.53,12517.7,3012.83
10558,7754,408,4,0,18656.01,13936.07,4719.94
10559,9493,217,2,5,12974.59,11367.29,1607.3
10560,4748,567,5,30,19407.73,12266.6,7141.13
10561,6985,576,3,0,4642.65,4002.68,639.97
10562,3635,534,4,30,18705.55,17745.47,960.08
10563,588,557,2,15,5956.28,4570.15,1386.13
10564,3474,362,5,10,13219.69,9830.58,3389.11
10565,455,483,4,15,13556.46,8530.85,5025.61
10566,9411,472,4,10,16518.05,10484.19,6033.86
10567,4581,563,3,15,3881.46,2758.37,1123.09
10568,1786,346,1,10,6195.77,4242.41,1953.36
10569,1545,481,4,30,7724.88,4382.34,3342.54
10570,8820,474,4,15,17037.07,11559.69,5477.38
10571,5270,2,3,20,23788.44,17738.92,6049.52
10572,6557,290,4,20,9146.57,7581.26,-301.54
10573,2498,269,5,5,19852.19,17598.33,2253.86
10574,2174,503,4,5,8323.6,7778.72,544.88
10575,2906,365,2,20,2376.16,1726.47,649.69
10576,9279,522,5,15,3549.51,3031.89,517.62
10577,1959,240,2,20,10439.45,5991.7,4447.75
10578,4329,230,2,10,11601.09,6403.87,5197.22
10579,6691,76,4,5,18697.96,11028.93,7669.03
10580,7727,295,5,0,11454.62,10842.54,612.08
10581,1952,540,2,0,11028.76,6622.68,4406.08
10582,9520,351,2,30,12746.41,10807.09,-307.51
10583,6710,373,1,0,18811.65,17105.26,1706.39
10584,8864,387,1,15,10157.74,8882.25,1275.49
10585,9386,173,4,5,21962.49,16627.36,5335.13
10586,2235,382,5,15,5309.4,3956.45,1352.95
10587,4749,20,2,5,12214.33,6744.47,5469.86
10588,9800,6,2,20,10657.35,7979.77,2677.58
10589,5930,226,2,0,13635.15,9789.43,3845.72
10590,7367,268,3,10,18950.74,14287.85,4662.89
10591,5375,268,3,30,2224.58,1896.7,-239.38
10592,749,294,2,0,4062.86,3514.53,548.33
10593,462,45,5,0,22500.41,18969.06,3531.35
10594,9321,219,1,30,18924.86,11955.78,-201.64
10595,3180,112,2,20,24483.83,17662.36,6821.47
10596,4845,197,5,10,6952.01,4012.89,2939.12
10597,13,549,4,10,1493.74,1383.09,110.65
10598,9073,430,2,15,21206.74,16233.36,4973.38
10599,9182,176,3,0,10693.57,9290.49,1403.08
10600,6235,542,4,30,14355.51,8938.36,5417.15
10601,3365,285,1,5,9659.23,6446.48,3212.75
10602,9934,119,1,15,22470.96,15526.59,6944.37
10603,5421,146,1,30,3755.92,2443.37,1312.55
10604,1822,241,5,10,4175.05,3554.77,620.28
10605,3579,6,3,5,19031.75,17837.32,1194.43
10606,2494,455,4,0,7322.92,5419.38,1903.54
10607,3753,281,4,15,12918.62,10297.71,2620.91
10608,5111,457,1,0,5814.06,5431.81,382.25
10609,9811,260,4,15,20117.26,15676.47,4440.79
10610,3126,214,3,15,20219.32,18391.69,1827.63
10611,1064,58,3,0,14632.2,8921.61,5710.59
10612,9922,99,4,10,18296.7,10536.37,7760.33
10613,935,217,4,20,21567.81,12910.65,8657.16
10614,5208,147,4,30,8018.4,6111.02,1907.38
10615,1531,256,3,15,17411.11,12629.46,4781.65
10616,1439,215,3,15,8725.54,7824.5,901.04
10617,7515,582,3,5,8257.56,6021.31,2236.25
10618,1946,354,3,30,5103.44,3491.89,-458.57
10619,8270,563,1,30,17579.59,15407.32,2172.27
10620,9299,58,4,5,19292.23,14060.83,5231.4
10621,3849,51,2,0,4176.92,3266.28,910.64
10622,6890,521,5,30,23604.31,21428.04,-455.95
10623,5018,351,1,30,16916.31,9358.51,7557.8
10624,9835,443,3,30,22278.45,14170.82,8107.63
10625,9883,101,3,5,2956.79,2590.65,366.14
10626,8828,161,1,30,2645.97,2038.26,607.71
10627,4690,288,1,30,2641.53,1689.79,951.74
10628,9374,593,2,15,13032.76,10728.65,2304.11
10629,5744,388,4,15,12305.02,8675.91,3629.11
10630,5252,481,1,10,13202.69,9235.51,3967.18
10631,106,439,4,20,3969.85,2363.34,1606.51
10632,8539,132,2,10,2936.28,1984.05,952.23
10633,4054,391,3,10,14502.68,9948,4554.68
10634,4225,329,2,30,7179.02,4685.17,2493.85
10635,6733,139,2,0,13038.61,11717.42,1321.19
10636,6599,18,4,15,22592.91,14431.98,8160.93
10637,8345,284,2,20,19241.07,14658.07,4583
10638,8463,503,3,10,9126.16,6424.77,2701.39
10639,2018,506,3,30,2061.79,1654.04,407.75
10640,6686,7,1,15,12923.38,8155.68,4767.7
10641,962,563,5,5,17418.15,16490.06,928.09
10642,5333,366,5,5,4944.84,4690.89,253.95
10643,4162,384,4,5,18232.09,15360.82,2871.27
10644,5588,290,5,10,11068.51,6290.04,4778.47
10645,6092,466,4,30,23577.83,13263.87,10313.96
10646,6406,216,5,10,17583.7,10713.12,6870.58
10647,2512,550,2,5,20283.16,14871.37,5411.79
10648,9723,36,4,0,13027.5,8235.35,4792.15
10649,9961,481,1,10,4186.96,3653.04,533.92
10650,2513,515,4,5,19057.5,14490.4,4567.1
10651,6341,590,2,0,21294.58,20139.02,1155.56
10652,707,244,4,15,21454.46,15868.95,5585.51
10653,9285,6,3,10,17956.7,16071.26,1885.44
10654,1875,293,5,30,14633.86,10207.43,-216.44
10655,439,260,1,10,5415.59,4143.26,1272.33
10656,736,433,3,20,21985.09,14352.86,-258.35
10657,1923,224,3,20,5145.6,4258.75,-96.87
10658,5297,90,3,30,17805.18,15953.96,1851.22
10659,5045,495,5,0,11250.64,8726.42,2524.22
10660,1698,332,3,0,20744.68,14274.08,6470.6
10661,1981,222,4,15,22098.88,13649.46,8449.42
10662,148,325,1,20,21923.08,20068.56,-669.95
10663,4113,299,1,15,19693.32,18085.5,1607.82
10664,1508,40,4,5,8118.65,7251.41,867.24
10665,1388,30,2,15,21608.35,16157.21,5451.14
10666,8445,354,2,0,13623.19,10121.18,3502.01
10667,8156,559,3,0,2467.05,2019.75,447.3
10668,2353,569,5,10,15769.93,9000.86,6769.07
10669,905,585,2,15,8989.71,7322.6,1667.11
10670,6811,149,1,30,22792.92,14336.03,8456.89
10671,1870,395,3,30,15416.56,8979.2,6437.36
10672,2903,172,4,15,4109.32,3080.29,1029.03
10673,7742,410,3,0,3595.64,2516.14,1079.5
10674,7790,473,4,10,13512.64,7947.88,5564.76
10675,7335,219,3,5,2564.25,1919.13,645.12
10676,5318,380,4,0,13449.48,12389.8,1059.68
10677,4929,569,5,20,13901.46,8065.88,5835.58
10678,9398,536,1,30,15766.27,12031.75,3734.52
10679,6060,115,1,20,1219.96,981.94,-178.91
10680,2997,31,5,20,6997.63,6286.93,-121.1
10681,3920,269,5,10,9300.82,8142.54,1158.28
10682,5481,127,1,0,3502.04,2831.76,670.28
10683,7932,566,4,10,6979.67,6351.95,627.72
10684,9003,68,5,30,12515.85,10625.86,1889.99
10685,3830,353,4,5,12368.34,11362.01,1006.33
10686,4792,232,3,15,1974.35,1697.36,276.99
10687,5724,525,2,5,12176.88,10757.54,1419.34
10688,9886,108,4,20,19554.78,14828.37,4726.41
10689,6718,98,3,10,18456.24,15263.88,3192.36
10690,7803,247,3,5,1971.67,1314.65,657.02
10691,3391,400,2,5,21872.65,13434.2,8438.45
10692,8955,461,1,15,24824.97,18267.54,6557.43
10693,243,216,4,15,317.34,215.8,101.54
10694,3432,284,4,0,12062.54,8813.43,3249.11
10695,8720,83,3,20,8536.34,5187.87,3348.47
10696,6538,220,5,15,16999.95,10915.81,6084.14
10697,7469,55,5,30,21713.12,15231.72,-216.56
10698,8119,171,3,20,10352.4,8555.19,1797.21
10699,423,146,2,30,20592.1,15236.61,-238.25
10700,8704,100,1,10,1634.36,932.74,701.62
10701,320,371,4,30,12202.7,9103.22,3099.48
10702,5816,179,3,10,12584.15,9559.61,3024.54
10703,8289,227,2,5,13720.84,11063.54,2657.3
10704,2824,314,4,30,14945.44,12863.38,2082.06
10705,5755,114,4,5,21369.29,13720.92,7648.37
10706,3456,277,2,30,9160.31,6412.23,-208.66
10707,4535,197,5,30,12220.66,11520.97,699.69
10708,4137,274,2,5,9211.8,7823.16,1388.64
10709,5676,249,2,0,12005.59,9421.79,2583.8
10710,845,331,1,20,1702.84,1123.32,579.52
10711,4022,259,3,0,11335.08,10056.7,1278.38
10712,3506,313,4,30,7629.84,4539.33,3090.51
10713,2405,146,3,15,20935.36,14968.1,5967.26
10714,8462,2,1,0,13607.08,11955.44,1651.64
10715,4601,77,5,5,14113.44,9930.06,4183.38
10716,7878,338,4,10,19581.69,14641.16,4940.53
10717,1247,458,1,5,15603,14286.26,1316.74
10718,7066,420,3,30,9438.79,5795.5,3643.29
10719,5200,160,4,20,21441.05,20312.77,1128.28
10720,1623,446,1,5,9601.35,6268.87,3332.48
10721,5972,325,4,30,5335.83,3245.03,2090.8
10722,9746,398,1,0,5523.3,4380.2,1143.1
10723,3551,5,1,15,21736.74,15142.03,6594.71
10724,9388,561,1,5,24956.29,14934.66,10021.63
10725,6932,596,5,10,4902.91,4207.51,695.4
10726,8918,348,1,15,13280.64,12559.51,721.13
10727,2669,398,1,20,2902.09,2380.23,521.86
10728,2056,169,3,10,7789.01,6173.34,1615.67
10729,614,510,3,5,17891.33,16056.47,1834.86
10730,4487,39,1,5,21972.34,17591.09,4381.25
10731,7183,467,3,15,14847.88,13767.96,1079.92
10732,5891,588,4,30,21404.83,17185.56,4219.27
10733,6511,433,5,5,7077.53,6072.26,1005.27
10734,607,441,2,0,1449.98,1371.96,78.02
10735,8074,232,1,30,17214.37,13406.83,3807.54
10736,9018,285,2,10,9914.5,6994.77,2919.73
10737,2824,202,2,30,19953.92,12580.92,7373
10738,4078,258,1,5,24723.11,22769.02,1954.09
10739,1159,97,4,15,10343.15,8674.26,1668.89
10740,710,340,1,0,2640.93,1972.8,668.13
10741,4710,267,5,10,11318.09,6600.84,4717.25
10742,5043,139,3,30,9285.02,8502.24,782.78
10743,8382,484,3,5,22993.06,15694.93,7298.13
10744,5391,127,4,15,14865.44,9693.79,5171.65
10745,5275,453,5,15,22491.64,14783.11,7708.53
10746,3821,163,3,10,5499.22,4698.77,800.45
10747,2256,279,3,15,23727.06,17494.57,6232.49
10748,4557,174,3,20,19930.65,16384.97,3545.68
10749,9206,352,5,20,7006.73,5750.32,1256.41
10750,1609,227,1,10,13830.21,8444.76,5385.45
10751,8049,412,1,15,19615.95,10970.2,8645.75
10752,4213,162,4,10,1225.34,985.24,240.1
10753,3282,235,3,20,24755.05,17446.26,7308.79
10754,3990,463,2,30,7098.25,6709.33,388.92
10755,5900,42,2,5,2996.13,2724.67,271.46
10756,1743,236,2,5,6081.36,4084.41,1996.95
10757,5965,157,4,10,13103.71,9668.03,3435.68
10758,3895,48,1,5,2892.63,2606.2,286.43
10759,1805,427,5,15,13783.46,12239.9,1543.56
10760,9648,485,1,30,18445.29,15365.33,3079.96
10761,8186,491,3,20,18046.94,14736.01,3310.93
10762,1442,115,1,0,7684.15,4504.58,3179.57
10763,7928,195,2,10,20731.56,16187.07,4544.49
10764,2579,20,4,20,903.36,781.73,121.63
10765,8467,362,4,10,1368.19,1149.51,218.68
10766,6925,328,4,15,12252.41,8827.6,3424.81
10767,8792,359,2,0,19436.29,12662.96,6773.33
10768,4154,77,1,20,16653.13,15694.94,958.19
10769,7179,246,4,20,12035.18,10760.8,-491.46
10770,6097,61,4,0,11587.24,10872.75,714.49
10771,4621,379,4,15,1555.79,1249.29,306.5
10772,7585,42,1,10,6195.88,3579.67,2616.21
10773,1425,537,1,0,12102.39,8018.71,4083.68
10774,1779,172,1,30,3428.1,3160.59,267.51
10775,3777,84,5,10,8074.3,5096.08,2978.22
10776,5430,296,3,30,24007.36,20282.76,3724.6
10777,5070,156,1,20,5727.51,3161.68,2565.83
10778,1743,563,4,15,11931.42,9979.88,1951.54
10779,9503,168,1,15,16759.15,11268.26,5490.89
10780,5962,164,2,5,19351.81,18334.13,1017.68
10781,640,572,4,10,24913.66,20643.87,4269.79
10782,7149,425,2,0,16029.47,13768.67,2260.8
10783,6727,300,5,15,19010.11,16295.99,2714.12
10784,5502,202,1,0,15289.71,8825.12,6464.59
10785,3633,240,5,0,13244.46,12477.33,767.13
10786,4221,181,2,5,3202.24,1789.34,1412.9
10787,2633,10,5,10,20129.06,13234.28,6894.78
10788,7300,505,4,20,17979.04,16726.27,1252.77
10789,4368,448,3,20,20714.89,13366.97,-606.04
10790,4795,25,4,0,13322.78,7365.79,5956.99
10791,6539,210,2,0,7283.76,6141.54,1142.22
10792,3619,149,2,10,5740.38,3637.91,2102.47
10793,5971,133,1,10,2660.31,2177.36,482.95
10794,5767,42,2,10,8366.06,5381.48,2984.58
10795,2071,533,1,0,9496.05,8470.02,1026.03
10796,1964,162,5,0,15715.29,9457.1,6258.19
10797,7696,418,1,10,20025.76,13355.21,6670.55
10798,2177,84,2,15,16375.74,14749.41,1626.33
10799,5205,260,1,20,20939.08,17137.07,3802.01
10800,1056,180,1,30,22410.36,18972.68,3437.68
10801,3851,537,3,20,12091.41,8533.34,-451
10802,6713,398,4,5,14493.45,9206.84,5286.61
10803,9193,330,3,30,24640.93,22393.19,2247.74
10804,935,335,5,20,5476.37,4858.15,618.22
10805,1854,226,1,15,5803.89,3300.76,2503.13
10806,6871,428,2,15,3723.21,2131.47,1591.74
10807,3621,479,4,15,22239.47,12448.77,9790.7
10808,7094,500,3,0,22180.8,14554.15,7626.65
10809,3315,249,3,5,653.87,456.57,197.3
10810,6549,438,2,30,22187.28,15371.84,6815.44
10811,6981,172,5,20,12550.76,11203.61,1347.15
10812,7026,500,2,0,9749.75,9058.66,691.09
10813,2713,293,2,20,8952.99,4983.55,-620.02
10814,3611,570,5,20,24646.74,18667.16,5979.58
10815,2644,564,1,10,5488.82,4019.38,1469.44
10816,495,563,3,30,13076.34,8942.87,4133.47
10817,6444,278,5,20,8521.7,5843.89,2677.81
10818,4232,478,5,10,4423.69,3633.04,790.65
10819,9973,143,4,20,12977.43,9579.52,-474.82
10820,8460,167,4,15,5012.56,4671.1,341.46
10821,7018,344,4,5,14856.54,14060.45,796.09
10822,619,91,2,10,21607.26,20520.23,1087.03
10823,9092,561,3,20,11796.49,7208.13,4588.36
10824,1890,63,4,15,1270.49,982.99,287.5
10825,4665,465,1,5,5905.88,5495.57,410.31
10826,3130,448,1,15,8379.97,7243.52,1136.45
10827,5795,185,5,5,19466.55,14413.47,5053.08
10828,921,252,2,10,22232.16,17383.42,4848.74
10829,199,491,4,30,6060.31,3793.31,2267
10830,8931,574,5,10,3006.31,2274.72,731.59
10831,9053,26,3,20,16474.22,10498.52,5975.7
10832,6212,471,5,0,856.78,590.31,266.47
10833,4772,88,2,10,7282.68,4415.09,2867.59
10834,1926,368,4,5,12945.6,8414.53,4531.07
10835,4477,585,3,20,15004.98,9959.83,5045.15
10836,5394,414,5,15,20765.25,19648.76,1116.49
10837,9939,476,1,15,6579.48,5141.41,1438.07
10838,1917,334,3,15,16136.52,11727.41,4409.11
10839,4589,258,1,30,7060.55,6116.31,944.24
10840,9775,447,2,5,14462.79,12877.93,1584.86
10841,6354,431,4,10,4072.83,2906.59,1166.24
10842,589,453,1,10,23716.61,20483.6,3233.01
10843,6877,241,4,10,14892.6,11052.18,3840.42
10844,6114,439,2,20,11338.48,8438.86,2899.62
10845,2039,505,5,5,15244.48,12315.15,2929.33
10846,3029,84,3,10,13590.51,8833.19,4757.32
10847,821,61,4,20,4429.27,3985.41,-536.87
10848,8512,572,1,15,23373.14,18679.5,4693.64
10849,3317,71,1,10,15570.38,14382.44,1187.94
10850,6475,443,1,10,15270.38,10820.76,4449.62
10851,9258,379,1,10,22327.07,12895.74,9431.33
10852,6943,218,2,5,2439.03,2214.36,224.67
10853,9764,100,2,15,16629.04,14229.71,2399.33
10854,9945,410,4,15,24811.79,17653.84,7157.95
10855,4893,213,5,15,5168.15,3502.98,1665.17
10856,3546,362,2,0,22328.03,14247.66,8080.37
10857,8752,180,4,20,16123.05,10894.97,5228.08
10858,5420,525,1,10,24799.93,19483.46,5316.47
